player_id,estimate_early,se_early,n_early,games_early,information_early,estimate_late,se_late,n_late,games_late,information_late,player_name
695681,0.4141674928239947,0.18791399035824313,115,15,17.500662870104016,-0.16538873529176132,0.16383602485382898,247,34,26.893707859660925,Christian Moore
695734,0.1390602063279735,0.18142554150128692,143,23,17.19898670071128,-0.024274485402072492,0.18599711701127739,521,68,65.97274492395545,Daylen Lile
696030,-0.2851237063306392,0.22168546011212084,108,19,16.577840880600938,0.23161600957871833,0.0892260208390616,211,36,27.955119516866638,Alejandro Osuna
696100,-0.12805736746918042,0.08651780394708296,630,75,91.48207078752503,-0.0790962738732852,0.10237511768149303,517,66,63.18556515095962,Hunter Goodman
696285,0.06572463262703757,0.10242214906154005,263,52,33.697244632914106,-0.06447730321589006,0.13200611089554662,287,55,36.679657888041405,Jacob Young
700242,0.10226117957166946,0.12050425542167296,409,67,39.36015586937496,-0.022848683052342247,0.19353787845690698,184,39,23.063768292508463,Trey Sweeney
700250,0.18487420862998624,0.07672546027947064,463,68,63.241159424523104,-0.02856367428179828,0.08704374400625928,406,66,59.74314868045869,Ben Rice
700337,-0.08718506163378706,0.1122764146446834,338,54,42.02963157345089,-0.21163147269128865,0.11485879474871194,387,57,44.612792134643556,Edgar Quero
700932,0.06381486817776191,0.1235020578147689,476,72,63.646192257683836,0.1268821080686149,0.1482156534123297,473,70,53.04268281123615,Kyle Manzardo
701350,0.1858291483993307,0.1438191387232749,114,18,15.267225358382834,0.07813037934851828,0.12315152526119262,349,51,50.02616466098359,Roman Anthony
701358,0.027863549615066756,0.09078073910782067,514,69,81.63699072635482,0.17773473995672484,0.09485423614651992,463,64,62.91406350674145,Cam Smith
701538,-0.03475237702505312,0.12347730755791955,433,52,59.9137768389198,-0.002896775406198094,0.10384623578441905,514,62,70.74537569730582,Jackson Merrill
701762,-0.09574569753194213,0.1023008906969578,323,47,46.3883763550764,0.14299931265493004,0.06528050741771861,481,69,70.92224935279279,Nick Kurtz
702176,0.09519537856055448,0.2251984228717838,178,37,16.850450513255957,0.11161192090705678,0.263789048570232,74,10,6.567524203959284,Alan Roden
702284,0.16699168436911552,0.15636837500515915,160,25,14.048093117037249,-0.08957650472577523,0.10440241116014112,279,47,39.001525087767064,Cole Young
702332,0.022335756454839022,0.12337578351906213,349,61,35.792973112099475,0.04775853672040535,0.14089495717154413,428,71,54.39081953210936,Caleb Durbin
702616,0.004258614354596902,0.10798676285995946,576,76,78.40000448431695,-0.10534187325388099,0.10870493157640673,529,72,85.05459015185787,Jackson Holliday
802415,-0.08558004130919768,0.18982824749490973,223,40,24.548312050458215,-0.02416723737835954,0.11922083829440895,464,67,62.02371983303229,Chandler Simpson
805249,0.47598412696800024,0.2078434613920708,145,20,15.428901436625349,0.15829727158933712,0.16069112547837583,262,42,30.669716274387245,Otto Kemp
805367,0.07393000116686506,0.1289256036080784,373,58,49.46991796930211,-0.1226843433893621,0.13971879809925875,395,60,52.52094957611684,Chase Meidroth
805779,-0.0838775259144182,0.10749895740004888,534,81,86.8065227937435,0.035691215589368205,0.11924393286630827,279,42,46.174419911742646,Jacob Wilson
807713,0.1530337836582405,0.15115814201771688,356,51,42.19757851761719,0.07709306336724096,0.11179638099001038,436,71,52.020415870643816,Matt Shaw
808975,-0.06858261023411576,0.19948264340382887,163,28,23.144824716634744,0.25836353273601836,0.2351286873403414,163,30,12.39718434511674,Hyeseong Kim
808982,-0.02227879869659704,0.13472056106394797,562,80,78.75770632663082,-0.07167340517185894,0.14209065718167024,452,67,53.16492286650896,Jung Hoo Lee
810938,0.1543233882901417,0.09826105238298471,431,60,56.3163325812892,0.1427158247335533,0.21658911004017314,137,22,18.773251154418443,Ben Williamson
