stage,specification,x,y,restriction,high_information,negative_control,method,bins,baseline_group,n,mean_followup_percentile,mean_percentile_ci90_low,mean_percentile_ci90_high,top_quartile_followup_rate
full_year,distortion__log_kernel_h0.5_m5,log_kernel_h0.5_m5,distortion,all,False,False,pooled,10,4,46,0.4653729353381232,0.4067254277460929,0.5201114732242055,0.15217391304347827
full_year,distortion__log_kernel_h0.5_m5,log_kernel_h0.5_m5,distortion,all,False,False,pooled,10,5,42,0.512371217652308,0.4391498336983857,0.5810456721018902,0.19047619047619047
full_year,distortion__log_kernel_h0.5_m5,log_kernel_h0.5_m5,distortion,all,False,False,pooled,10,6,39,0.46758834578255376,0.3984405713536889,0.5411523173022321,0.1794871794871795
full_year,distortion__log_kernel_h0.5_m5,log_kernel_h0.5_m5,distortion,all,False,False,pooled,10,7,46,0.5078142359825197,0.4432245759573365,0.5706299533367898,0.1956521739130435
full_year,distortion__log_kernel_h0.5_m5,log_kernel_h0.5_m5,distortion,all,False,False,pooled,10,8,44,0.46116617624283723,0.3902683134582623,0.5337327706365185,0.20454545454545456
full_year,distortion__log_kernel_h0.5_m5,log_kernel_h0.5_m5,distortion,all,False,False,pooled,10,9,50,0.5011243611584328,0.43548040885860306,0.5668671209540034,0.26
full_year,distortion__log_kernel_h0.5_m5,log_kernel_h0.5_m5,distortion,all,False,False,pooled,10,10,51,0.5326017971072585,0.46500150315662897,0.6001787086214383,0.29411764705882354
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,unpooled,4,1,107,0.5075430523269605,0.4624254787545266,0.5515860967471575,0.24299065420560748
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,unpooled,4,2,128,0.4967745346869712,0.4599784528341793,0.5357074873096446,0.2109375
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,unpooled,4,3,121,0.5272964998391856,0.48454643341583814,0.5698528897652109,0.2396694214876033
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,unpooled,4,4,109,0.47435539204272026,0.43043822474735727,0.5199638305468882,0.24770642201834864
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,unpooled,10,1,36,0.5450272607633013,0.4553463996991916,0.6300690919345742,0.3611111111111111
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,unpooled,10,2,44,0.49069373942470396,0.4278495616059068,0.5582621904322412,0.1590909090909091
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,unpooled,10,3,52,0.5025380710659898,0.4409019914096056,0.5578615124300403,0.21153846153846154
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,unpooled,10,4,50,0.5140101522842639,0.4571455160744501,0.5718561759729273,0.24
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,unpooled,10,5,53,0.4688727133416339,0.41095999744596623,0.5345656546307824,0.18867924528301888
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,unpooled,10,6,49,0.5066300631927898,0.45303532580544903,0.5633965261231396,0.1836734693877551
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,unpooled,10,7,47,0.539385102782878,0.46668466717068086,0.6106328977211362,0.2553191489361702
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,unpooled,10,8,52,0.47107249772224385,0.4039893270857738,0.5387251073799296,0.2692307692307692
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,unpooled,10,9,43,0.5186912210286075,0.4446543107858183,0.5888560972730491,0.27906976744186046
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,unpooled,10,10,39,0.47518330513254387,0.3942513775001085,0.5502863464792399,0.23076923076923078
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,pooled,4,1,121,0.5148788298303757,0.4690795821621848,0.5597915006082981,0.33884297520661155
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,pooled,4,2,114,0.5003116929379287,0.45602457921453377,0.5437757888799833,0.21052631578947367
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,pooled,4,3,109,0.5162684922150298,0.4711009174311927,0.5602267964420434,0.23853211009174313
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,pooled,4,4,121,0.48380668708310615,0.43797597572401453,0.5283592733984981,0.23140495867768596
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,pooled,10,1,53,0.47969543147208127,0.4095105832774638,0.5473789228362546,0.2641509433962264
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,pooled,10,2,44,0.5586063682510383,0.47977041993539454,0.6377788032610365,0.38636363636363635
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,pooled,10,3,48,0.5166737168640722,0.4491240129723632,0.5819232938522277,0.3333333333333333
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,pooled,10,4,44,0.5321873557914167,0.459727349638517,0.6048357944931548,0.25
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,pooled,10,5,46,0.45905981019642456,0.39648716251011545,0.5239608622084897,0.15217391304347827
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,pooled,10,6,42,0.5382725002014342,0.47998348239464983,0.5954113286600596,0.19047619047619047
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,pooled,10,7,46,0.5495843448833958,0.47634444199220183,0.6167806959464429,0.34782608695652173
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,pooled,10,8,42,0.4345338812343889,0.3666827814035936,0.5006043026347594,0.14285714285714285
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,pooled,10,9,48,0.49192752397067113,0.4202957557811619,0.56681119571348,0.25
full_year,distortion__log_kernel_h0.5_m20,log_kernel_h0.5_m20,distortion,all,False,False,pooled,10,10,52,0.4819731875569439,0.4112325914356372,0.548657750878563,0.23076923076923078
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,unpooled,4,1,103,0.5105561954911965,0.4648263946026,0.5575596511436564,0.2912621359223301
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,unpooled,4,2,130,0.5142112125162973,0.48035006518904827,0.5493617992177314,0.2076923076923077
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,unpooled,4,3,125,0.4819593220338984,0.43929152542372873,0.5235308474576271,0.216
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,unpooled,4,4,107,0.5056312371297323,0.46031126247425946,0.5516196736892127,0.205607476635514
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,unpooled,10,1,38,0.5165477252453167,0.44219446922390726,0.5904393398751114,0.3684210526315789
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,unpooled,10,2,42,0.5161824051654561,0.4415415657788539,0.5868462469733656,0.30952380952380953
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,unpooled,10,3,51,0.5009471585244267,0.4479727484214025,0.5493752077102027,0.1568627450980392
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,unpooled,10,4,50,0.4870508474576271,0.4349813559322034,0.5426220338983051,0.16
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,unpooled,10,5,52,0.5427966101694915,0.49005378096479796,0.6004335071707952,0.2692307692307692
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,unpooled,10,6,54,0.41691776522285007,0.36135122410546144,0.4759887005649717,0.14814814814814814
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,unpooled,10,7,47,0.5496754417598269,0.48429138117562215,0.6156364947710061,0.2765957446808511
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,unpooled,10,8,49,0.5374437910757524,0.46963680387409207,0.6063161535800761,0.2653061224489796
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,unpooled,10,9,43,0.48705163579030347,0.41870713441072127,0.5589495467087111,0.20930232558139536
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,unpooled,10,10,39,0.48003042155584524,0.4073229030856149,0.5472598870056498,0.15384615384615385
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,pooled,4,1,118,0.500129273197357,0.45407785119218613,0.5500351910370584,0.2966101694915254
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,pooled,4,2,115,0.5454016212232867,0.5035342667649226,0.5854458364038319,0.2608695652173913
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,pooled,4,3,106,0.4747201790853855,0.429593859929645,0.5200111928365846,0.19811320754716982
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,pooled,4,4,126,0.4983454398708636,0.4560909335485607,0.5415133171912835,0.25396825396825395
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,pooled,10,1,50,0.47837288135593226,0.40752203389830505,0.5492898305084746,0.26
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,pooled,10,2,45,0.53015065913371,0.45225423728813563,0.6094915254237286,0.3111111111111111
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,pooled,10,3,48,0.5274011299435029,0.455850988700565,0.6015307203389831,0.3541666666666667
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,pooled,10,4,46,0.5521370670596905,0.4931816507000737,0.6120504789977893,0.2608695652173913
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,pooled,10,5,44,0.528351309707242,0.47364214175654845,0.5866197996918335,0.20454545454545456
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,pooled,10,6,47,0.42190768121168404,0.3602542372881356,0.4779949513162639,0.1276595744680851
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,pooled,10,7,41,0.49249689954526665,0.4174038859032658,0.5656035551880942,0.24390243902439024
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,pooled,10,8,44,0.5517719568567027,0.4787326656394452,0.6252812018489984,0.2727272727272727
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,pooled,10,9,49,0.5138533379453476,0.442798339674853,0.579399861639571,0.2653061224489796
full_year,distortion__log_kernel_h1_m5,log_kernel_h1_m5,distortion,all,False,False,pooled,10,10,51,0.4633931538717182,0.39214024592888,0.5292605516782984,0.23529411764705882
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,unpooled,4,1,107,0.488487752423423,0.4449894840046176,0.5331451523633317,0.21495327102803738
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,unpooled,4,2,123,0.4974963201408664,0.46046042947739124,0.5350246928865228,0.2032520325203252
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,unpooled,4,3,129,0.515136609871588,0.4755066304647228,0.5574869817285116,0.26356589147286824
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,unpooled,4,4,106,0.4984516170226351,0.4506265364109441,0.5438224308016474,0.22641509433962265
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,unpooled,10,1,38,0.47987354172232605,0.39709457654288005,0.5636009439843263,0.3157894736842105
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,unpooled,10,2,43,0.5347066462046984,0.47263998740801955,0.5910203439184669,0.23255813953488372
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,unpooled,10,3,46,0.465276245126168,0.41200617965129116,0.5135345398366806,0.08695652173913043
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,unpooled,10,4,53,0.4533569581457716,0.3953436771701306,0.5137614532452192,0.1509433962264151
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,unpooled,10,5,50,0.5360406091370558,0.48213197969543153,0.591746192893401,0.28
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,unpooled,10,6,55,0.5046146746654361,0.4439470850638364,0.5668374096292877,0.23636363636363636
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,unpooled,10,7,49,0.5077005421457923,0.4432231775959114,0.5688128043095411,0.24489795918367346
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,unpooled,10,8,53,0.5458449062988857,0.48034830635635156,0.6125163617788846,0.3018867924528302
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,unpooled,10,9,36,0.48044745252867077,0.4055673058845648,0.5579549727392367,0.2222222222222222
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,unpooled,10,10,42,0.48646362098138746,0.41293811941020064,0.5591491418902587,0.21428571428571427
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,pooled,4,1,118,0.5060798990507327,0.46439530815337404,0.5530442513407324,0.2627118644067797
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,pooled,4,2,111,0.49282023139891157,0.44708312373286996,0.5354583009405346,0.23423423423423423
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,pooled,4,3,109,0.5125118365699561,0.46608454027538454,0.5669732532327418,0.27522935779816515
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,pooled,4,4,127,0.5048896172242427,0.46182967611282083,0.5484338569353958,0.25196850393700787
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,pooled,10,1,50,0.43692047377326565,0.3620626057529611,0.5118324873096447,0.2
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,pooled,10,2,47,0.5412571552003457,0.4693109407063398,0.6088580480253446,0.2978723404255319
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,pooled,10,3,45,0.5198909569467945,0.4430607257003197,0.5909043053205489,0.3111111111111111
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,pooled,10,4,45,0.49311900733220526,0.43162624553487494,0.5618556119571348,0.24444444444444444
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,pooled,10,5,42,0.5130932237531223,0.45113004592700023,0.5814458947707678,0.19047619047619047
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,pooled,10,6,50,0.5350592216582064,0.46341624365482237,0.6011675126903552,0.32
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,pooled,10,7,39,0.551021736300924,0.4704043559373509,0.6210724977222437,0.28205128205128205
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,pooled,10,8,47,0.48905569355941964,0.4209759873276452,0.5533660942506391,0.2127659574468085
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,pooled,10,9,48,0.5230188945290468,0.44971446700507617,0.5957822194021434,0.3333333333333333
full_year,distortion__log_kernel_h2_m5,log_kernel_h2_m5,distortion,all,False,False,pooled,10,10,52,0.4548353507744371,0.38709976571651694,0.5219396720031237,0.17307692307692307
